Date,Close,Volume,std,upper,lower,Rates
2017-08-28,5.38,1100000.0,0.3920660524372054,6.164132104874411,4.595867895125589,1.01
2017-08-29,5.17,1594400.0,0.3601607828091417,5.890321565618283,4.449678434381717,1.01
2017-08-30,5.33,907000.0,0.32868598035848784,5.987371960716976,4.672628039283024,1.01
2017-08-31,5.24,1091500.0,0.2871433714879793,5.814286742975959,4.665713257024041,1.01
2017-09-01,5.22,1000700.0,0.27773709643627414,5.775474192872548,4.664525807127451,1.03
2017-09-05,5.22,998200.0,0.262547740019761,5.745095480039522,4.6949045199604775,1.03
2017-09-06,5.47,3237000.0,0.2446969124189736,5.959393824837947,4.980606175162053,1.03
2017-09-07,5.34,1779200.0,0.13697003129770674,5.613940062595414,5.066059937404586,1.03
2017-09-08,5.38,1508700.0,0.12943094074085665,5.638861881481713,5.121138118518287,1.03
2017-09-11,5.41,1179100.0,0.11863255965601009,5.647265119312021,5.17273488068798,1.03
2017-09-12,5.37,1740400.0,0.11865363125727249,5.607307262514545,5.132692737485455,1.03
2017-09-13,5.39,1055300.0,0.09765001953814431,5.585300039076288,5.194699960923711,1.03
2017-09-14,5.65,4657400.0,0.1143171949124106,5.878634389824821,5.4213656101751795,1.03
2017-09-15,6.06,4242600.0,0.19488930731385326,6.449778614627706,5.670221385372293,1.03
2017-09-18,5.67,3237400.0,0.20368383652898983,6.07736767305798,5.26263232694202,1.03
2017-09-19,5.51,3617900.0,0.20099751242244351,5.911995024844887,5.108004975155112,1.03
2017-09-20,5.22,3375700.0,0.20243972462259846,5.624879449245197,4.815120550754803,1.03
2017-09-21,5.23,3507100.0,0.20630266472756614,5.642605329455133,4.817394670544868,1.03
2017-09-22,5.19,2737400.0,0.21100261909077875,5.612005238181558,4.767994761818443,1.03
2017-09-25,5.54,5739900.0,0.21357791626429876,5.967155832528597,5.112844167471403,1.03
2017-09-26,5.8,3541200.0,0.23145932915447984,6.262918658308959,5.33708134169104,1.03
2017-09-27,5.8,2499000.0,0.23834075561993973,6.276681511239879,5.323318488760121,1.03
2017-09-28,5.59,2125900.0,0.23842686178587916,6.066853723571758,5.113146276428242,1.03
2017-09-29,5.45,1341200.0,0.23254824060941928,5.915096481218839,4.984903518781161,1.03
2017-10-02,5.44,1149400.0,0.224904073118459,5.889808146236918,4.990191853763083,1.07
2017-10-03,5.34,2435600.0,0.21894183317904195,5.7778836663580835,4.902116333641916,1.07
2017-10-04,5.34,1099200.0,0.22155906899208974,5.78311813798418,4.89688186201582,1.07
2017-10-05,5.32,1373500.0,0.22229662497144262,5.764593249942886,4.875406750057115,1.07
2017-10-06,5.25,845400.0,0.22737113180647492,5.70474226361295,4.79525773638705,1.07
2017-10-09,5.15,2382300.0,0.238646953513056,5.627293907026113,4.672706092973888,1.07
2017-10-10,5.09,1707000.0,0.25236304258581144,5.594726085171622,4.585273914828377,1.07
2017-10-11,5.09,937300.0,0.2648192034696994,5.619638406939399,4.560361593060601,1.07
2017-10-12,5.08,1044300.0,0.27122723042925867,5.622454460858517,4.537545539141483,1.07
2017-10-13,5.16,2225500.0,0.22868272666227932,5.617365453324559,4.702634546675442,1.07
2017-10-16,5.25,1695900.0,0.21804393569816957,5.686087871396339,4.813912128603661,1.07
2017-10-17,5.38,2381500.0,0.21468397827114738,5.809367956542294,4.950632043457706,1.07
2017-10-18,5.3,2144700.0,0.21315857699698385,5.726317153993968,4.873682846006032,1.07
2017-10-19,5.17,1933800.0,0.21519330355461236,5.6003866071092245,4.739613392890775,1.07
2017-10-20,5.08,1858100.0,0.22047556255562942,5.520951125111259,4.639048874888741,1.07
2017-10-23,5.15,1577100.0,0.21825323292959806,5.5865064658591965,4.713493534140804,1.07
2017-10-24,5.08,977700.0,0.19113167134068804,5.462263342681376,4.697736657318624,1.07
2017-10-25,5.01,2767500.0,0.15530614926657413,5.320612298533148,4.6993877014668515,1.07
2017-10-26,5.03,1085300.0,0.1375958995717495,5.3051917991435,4.754808200856501,1.07
2017-10-27,5.13,1054200.0,0.12609937601586566,5.382198752031731,4.877801247968269,1.07
2017-10-30,5.01,1433200.0,0.11798639529071178,5.2459727905814235,4.774027209418576,1.07
2017-10-31,4.77,2581500.0,0.1414064689952209,5.052812937990441,4.487187062009558,1.07
2017-11-01,4.67,2294600.0,0.16875004873297322,5.007500097465947,4.332499902534053,1.23
2017-11-02,3.8,6929700.0,0.3318984467384284,4.463796893476856,3.1362031065231433,1.23
2017-11-03,3.79,2773600.0,0.42814747828045,4.6462949565609,2.9337050434391,1.23
2017-11-06,3.88,2136000.0,0.4883527629210731,4.8567055258421465,2.9032944741578537,1.23
2017-11-07,3.05,12101000.0,0.636324974902153,4.322649949804306,1.7773500501956938,1.23
2017-11-08,3.19,1974200.0,0.725402973308096,4.640805946616192,1.739194053383808,1.23
2017-11-09,3.09,2973100.0,0.8027484039224348,4.69549680784487,1.4845031921551302,1.23
2017-11-10,3.17,1146000.0,0.8514693182963302,4.872938636592661,1.4670613634073395,1.23
2017-11-13,3.06,1285700.0,0.889893399884454,4.839786799768908,1.280213200231092,1.23
2017-11-14,3.06,1092000.0,0.9051982917396829,4.870396583479366,1.2496034165206342,1.23
2017-11-15,3.09,1143500.0,0.9083090130335132,4.906618026067026,1.2733819739329735,1.23
2017-11-16,3.08,949100.0,0.90670296302478,4.89340592604956,1.26659407395044,1.23
2017-11-17,3.04,1150400.0,0.9005838749330879,4.841167749866176,1.2388322501338243,1.23
2017-11-20,3.01,1375200.0,0.8782966469251849,4.76659329385037,1.25340670614963,1.23
2017-11-21,2.99,701500.0,0.8481273489282278,4.686254697856456,1.2937453021435446,1.23
2017-11-22,2.97,1188000.0,0.8099213737017762,4.589842747403552,1.3501572525964478,1.23
2017-11-24,3.13,2207400.0,0.7478453259725389,4.625690651945078,1.634309348054922,1.23
2017-11-27,3.07,1333000.0,0.6546947862614467,4.379389572522893,1.7606104274771064,1.23
2017-11-28,3.05,2559200.0,0.54591882951688,4.14183765903376,1.9581623409662399,1.23
2017-11-29,2.99,1474300.0,0.4359007612797196,3.8618015225594395,2.118198477440561,1.23
2017-11-30,2.99,1056600.0,0.28566634936219587,3.561332698724392,2.4186673012756086,1.23
2017-12-01,3.23,6356000.0,0.24566290553912376,3.7213258110782474,2.7386741889217525,1.32
2017-12-04,3.76,11567200.0,0.24158468058791838,4.243169361175837,3.276830638824163,1.32
2017-12-05,3.76,3082900.0,0.2231567775543705,4.206313555108741,3.3136864448912586,1.32
2017-12-06,3.74,1289500.0,0.25911336677627184,4.258226733552544,3.2217732664474568,1.32
2017-12-07,3.78,1688500.0,0.292522603715063,4.365045207430126,3.194954792569874,1.32
2017-12-08,3.84,1302200.0,0.32368722720036475,4.4873744544007295,3.1926255455992703,1.32
2017-12-11,3.85,1681100.0,0.3504955138988039,4.550991027797608,3.149008972202392,1.32
2017-12-12,3.98,1698900.0,0.3799927284623205,4.739985456924641,3.220014543075359,1.32
2017-12-13,3.97,2318600.0,0.4010564994978908,4.772112998995782,3.1678870010042184,1.32
2017-12-14,4.21,3530500.0,0.4370667779883071,5.0841335559766145,3.335866444023386,1.32
2017-12-15,4.22,1856400.0,0.4636457359030489,5.147291471806097,3.292708528193902,1.32
2017-12-18,4.3,1964600.0,0.485923970661239,5.271847941322478,3.3281520586775217,1.32
2017-12-19,4.45,2172200.0,0.5090796649476229,5.468159329895246,3.431840670104754,1.32
2017-12-20,4.41,1456700.0,0.5164402446709737,5.442880489341947,3.3771195106580527,1.32
2017-12-21,4.04,2678300.0,0.49338012461837805,5.026760249236756,3.053239750763244,1.32
2017-12-22,4.04,1337400.0,0.4759632891637797,4.9919265783275595,3.0880734216724406,1.32
2017-12-26,4.14,876300.0,0.4509624211208537,5.041924842241707,3.238075157758292,1.32
2017-12-27,4.21,1534400.0,0.4177190569346095,5.045438113869219,3.374561886130781,1.32
2017-12-28,4.29,1223700.0,0.36753052146801296,5.025061042936026,3.5549389570639742,1.32
2017-12-29,4.03,1559200.0,0.2879487344723594,4.605897468944719,3.4541025310552813,1.32
2018-01-02,4.13,979700.0,0.22199751065465717,4.573995021309314,3.6860049786906854,1.41
2018-01-03,4.1,1191100.0,0.21074991415374728,4.521499828307494,3.678500171692505,1.41
2018-01-04,3.99,2014300.0,0.1986109659346531,4.387221931869306,3.592778068130694,1.41
2018-01-05,3.91,1128300.0,0.1862786537478931,4.282557307495786,3.537442692504214,1.41
2018-01-08,3.71,1542100.0,0.19303394847326752,4.096067896946535,3.323932103053465,1.41
2018-01-09,3.48,1548500.0,0.23076759783502682,3.9415351956700535,3.0184648043299465,1.41
2018-01-10,3.4,1555000.0,0.27192249282706593,3.943844985654132,2.856155014345868,1.41
2018-01-11,3.53,1240500.0,0.2956455915272482,4.121291183054496,2.9387088169455033,1.41
2018-01-12,3.41,2219800.0,0.32635144117640685,4.062702882352814,2.7572971176471865,1.41
2018-01-16,3.18,2042800.0,0.3698402927011694,3.919680585402339,2.440319414597661,1.41
2018-01-17,3.16,1329800.0,0.4033214076822117,3.9666428153644233,2.353357184635577,1.41
2018-01-18,3.2,1869100.0,0.4199182251218661,4.039836450243732,2.360163549756268,1.41
2018-01-19,3.06,2706000.0,0.428668685706442,3.9173373714128843,2.202662628587116,1.41
2018-01-22,3.21,1871400.0,0.4183790776695277,4.046758155339055,2.3732418446609445,1.41
2018-01-23,3.2,1006300.0,0.42571178785161157,4.0514235757032235,2.348576424296777,1.41
2018-01-24,3.08,1250000.0,0.4356833712686617,3.9513667425373233,2.208633257462677,1.41
2018-01-25,3.05,1888200.0,0.4355187469528671,3.921037493905734,2.1789625060942654,1.41
2018-01-26,3.09,1020400.0,0.420156299238154,3.930312598476308,2.249687401523692,1.41
2018-01-29,3.12,1320700.0,0.38597245606666464,3.8919449121333294,2.348055087866671,1.41
2018-01-30,3.05,960400.0,0.37063388091786625,3.791267761835732,2.3087322381642674,1.41
2018-01-31,2.99,2221300.0,0.33927787090265626,3.6685557418053127,2.3114442581946877,1.41
2018-02-01,3.02,882200.0,0.2961614069175758,3.6123228138351515,2.4276771861648485,1.57
2018-02-02,3.04,5975200.0,0.2510708643936973,3.542141728787395,2.537858271212605,1.57
2018-02-05,3.08,3050500.0,0.19833782981789547,3.476675659635791,2.683324340364209,1.57
2018-02-06,3.12,1913900.0,0.15891987388561604,3.4378397477712324,2.802160252228768,1.57
2018-02-07,3.2,2658300.0,0.14192195779827002,3.48384391559654,2.91615608440346,1.57
2018-02-08,3.7,8207400.0,0.1795454787718116,4.059090957543623,3.340909042456377,1.57
2018-02-09,3.26,5158400.0,0.16055495861814073,3.5811099172362812,2.9388900827637183,1.57
2018-02-12,3.35,3493700.0,0.156157814911472,3.662315629822944,3.037684370177056,1.57
2018-02-13,3.35,15213800.0,0.16193809733491307,3.6738761946698264,3.0261238053301738,1.57
2018-02-14,3.47,3202200.0,0.17554726459074702,3.821094529181494,3.118905470818506,1.57
2018-02-15,3.31,2854000.0,0.1778489897579552,3.6656979795159104,2.9543020204840897,1.57
2018-02-16,3.56,8010400.0,0.19344181771823674,3.9468836354364734,3.1731163645635267,1.57
2018-02-20,3.39,3274700.0,0.19746485363497676,3.7849297072699537,2.9950702927300465,1.57
2018-02-21,3.27,2779500.0,0.19768395829821697,3.665367916596434,2.874632083403566,1.57
2018-02-22,3.31,1551700.0,0.1954825338813205,3.700965067762641,2.919034932237359,1.57
2018-02-23,3.1,9723600.0,0.19327918176899747,3.486558363537995,2.7134416364620053,1.57
2018-02-26,2.97,4338900.0,0.1998973420745036,3.3697946841490074,2.570205315850993,1.57
2018-02-27,2.78,6803900.0,0.22312139721408855,3.226242794428177,2.3337572055718225,1.57
2018-02-28,2.79,2734600.0,0.24022138911742236,3.2704427782348446,2.3095572217651554,1.57
2018-03-01,2.71,3280400.0,0.2605843635492089,3.2311687270984177,2.188831272901582,1.7
2018-03-02,2.74,2392700.0,0.2771376249409765,3.294275249881953,2.1857247501180472,1.7
2018-03-05,2.6,4386100.0,0.30452897191707873,3.2090579438341575,1.9909420561658426,1.7
2018-03-06,2.55,3315900.0,0.33294973541935813,3.215899470838716,1.8841005291612836,1.7
2018-03-07,2.49,1987600.0,0.36212094519290083,3.214241890385802,1.7657581096141985,1.7
2018-03-08,2.07,9647000.0,0.4271850948513888,2.9243701897027776,1.2156298102972223,1.7
2018-03-09,2.29,6595300.0,0.42861588741832846,3.1472317748366567,1.4327682251633431,1.7
2018-03-12,2.07,10802400.0,0.46684016198495465,3.0036803239699092,1.1363196760300904,1.7
2018-03-13,2.15,2978600.0,0.4839125084036449,3.1178250168072896,1.1821749831927102,1.7
2018-03-14,2.16,3358300.0,0.49209434268775915,3.1441886853755183,1.175811314624482,1.7
2018-03-15,2.19,4710600.0,0.4819969425542181,3.153993885108436,1.2260061148915637,1.7
2018-03-16,2.15,3539800.0,0.4776708842751946,3.1053417685503892,1.1946582314496106,1.7
2018-03-19,2.17,4026300.0,0.44058424130266743,3.051168482605335,1.288831517394665,1.7
2018-03-20,2.07,2712900.0,0.41366494196458514,2.89732988392917,1.2426701160708296,1.7
2018-03-21,2.15,2195400.0,0.3831101943993,2.9162203887986,1.3837796112013998,1.7
2018-03-22,2.05,2148800.0,0.3398122546658539,2.7296245093317077,1.370375490668292,1.7
2018-03-23,2.04,1581600.0,0.3081263411415879,2.656252682283176,1.4237473177168243,1.7
2018-03-26,1.96,5071800.0,0.284677102401332,2.529354204802664,1.390645795197336,1.7
2018-03-27,1.99,2109900.0,0.27033069417024447,2.530661388340489,1.449338611659511,1.7
2018-03-28,1.88,3080600.0,0.25421499396757685,2.3884299879351536,1.3715700120648462,1.7
2018-03-29,2.0,2636000.0,0.23131830427957412,2.4626366085591482,1.5373633914408518,1.7
2018-04-02,1.87,2184900.0,0.20210731906859256,2.274214638137185,1.465785361862815,1.76
2018-04-03,1.8,2054500.0,0.18582674443526712,2.1716534888705343,1.4283465111294658,1.76
2018-04-04,1.85,1792900.0,0.1619941519413586,2.1739883038827172,1.526011696117283,1.76
2018-04-05,1.86,1082400.0,0.1350350831608325,2.1300701663216652,1.5899298336783352,1.76
2018-04-06,1.77,1404100.0,0.1474440125679841,2.0648880251359683,1.4751119748640318,1.76
2018-04-09,1.85,905000.0,0.13811798922447158,2.126235978448943,1.5737640215510569,1.76
2018-04-10,1.84,1003300.0,0.14164447710652114,2.1232889542130424,1.5567110457869577,1.76
2018-04-11,1.81,907700.0,0.14183385387595693,2.093667707751914,1.5263322922480862,1.76
2018-04-12,1.82,762900.0,0.13857925720092143,2.0971585144018428,1.5428414855981571,1.76
2018-04-13,1.93,2080600.0,0.12720062892943373,2.1844012578588674,1.6755987421411325,1.76
2018-04-16,2.04,4755800.0,0.1199506477463978,2.2799012954927957,1.8000987045072043,1.76
2018-04-17,1.98,2649300.0,0.10743908923097087,2.1948781784619418,1.7651218215380582,1.76
2018-04-18,2.06,2685700.0,0.10676462059394959,2.2735292411878993,1.8464707588121008,1.76
2018-04-19,2.0,968100.0,0.09492379214840317,2.1898475842968064,1.8101524157031936,1.76
2018-04-20,2.0,1111600.0,0.09193103822712703,2.183862076454254,1.816137923545746,1.76
2018-04-23,1.98,1372300.0,0.0886432827629438,2.1572865655258875,1.8027134344741125,1.76
2018-04-24,1.93,1462300.0,0.08808488728757567,2.106169774575151,1.7538302254248486,1.76
2018-04-25,1.97,1077100.0,0.08727452151290792,2.144549043025816,1.795450956974184,1.76
2018-04-26,2.26,10592700.0,0.11643385291789833,2.4928677058357964,2.027132294164203,1.76
2018-04-27,2.09,7550600.0,0.12089469101591287,2.3317893820318254,1.848210617968174,1.76
2018-04-30,2.09,1650400.0,0.12457401097568366,2.339148021951367,1.8408519780486325,1.76
2018-05-01,2.1,1466500.0,0.12406598414189082,2.3481319682837816,1.8518680317162184,1.86
2018-05-02,2.1,1945400.0,0.12483251938008774,2.3496650387601754,1.8503349612398245,1.86
2018-05-03,2.3,12255200.0,0.14136179786200984,2.5827235957240195,2.01727640427598,1.86
2018-05-04,2.44,9181100.0,0.16275506298225656,2.765510125964513,2.114489874035487,1.86
2018-05-07,2.55,6694200.0,0.19432677308308344,2.938653546166167,2.1613464538338327,1.86
2018-05-08,2.84,10348000.0,0.253241615437738,3.3464832308754757,2.333516769124524,1.86
2018-05-09,2.67,7838700.0,0.2711937547798989,3.2123875095597976,2.1276124904402023,1.86
2018-05-10,2.46,5684800.0,0.26700039424382205,2.994000788487644,1.9259992115123559,1.86
2018-05-11,2.44,2720200.0,0.26526054718856545,2.9705210943771307,1.9094789056228691,1.86
2018-05-14,2.51,3240400.0,0.2697225670164341,3.049445134032868,1.9705548659671317,1.86
2018-05-15,2.55,5224100.0,0.2710816540416087,3.0921633080832174,2.0078366919167823,1.86
2018-05-16,2.62,1847300.0,0.2774223457019571,3.1748446914039143,2.065155308596086,1.86
2018-05-17,2.77,8987000.0,0.2875719589580776,3.3451439179161553,2.1948560820838448,1.86
2018-05-18,2.81,4733400.0,0.2950718021449881,3.400143604289976,2.219856395710024,1.86
2018-05-21,3.0,7332500.0,0.31110160804205683,3.6222032160841136,2.3777967839158864,1.86
2018-05-22,3.19,9052000.0,0.3324328186978617,3.854865637395723,2.525134362604277,1.86
2018-05-23,2.97,6861900.0,0.3255537792100271,3.6211075584200545,2.318892441579946,1.86
2018-05-24,3.08,8380800.0,0.3400139316031717,3.7600278632063437,2.3999721367936564,1.86
2018-05-25,3.05,4118000.0,0.3350742258696429,3.7201484517392855,2.379851548260714,1.86
2018-05-29,2.94,4476400.0,0.3167844194733815,3.573568838946763,2.306431161053237,1.86
2018-05-30,3.03,2971600.0,0.29638879160573484,3.6227775832114695,2.43722241678853,1.86
2018-05-31,3.07,3207700.0,0.2683178594209561,3.606635718841912,2.5333642811580876,1.86
2018-06-01,3.19,4878800.0,0.26092749547483435,3.7118549909496688,2.668145009050331,1.9
2018-06-04,3.38,7164900.0,0.2752300473193301,3.93046009463866,2.8295399053613397,1.9
2018-06-05,3.38,6244900.0,0.28889763257128787,3.9577952651425754,2.8022047348574244,1.9
2018-06-06,3.25,4986100.0,0.2989736830524154,3.847947366104831,2.652052633895169,1.9
2018-06-07,3.19,5610900.0,0.29888212779592643,3.7877642555918527,2.592235744408147,1.9
2018-06-08,3.2,2120300.0,0.2810862388738394,3.762172477747679,2.6378275222523215,1.9
2018-06-11,3.2,1883300.0,0.2541839367156008,3.708367873431202,2.6916321265687984,1.9
2018-06-12,3.06,2382900.0,0.22420092022917434,3.508401840458349,2.6115981595416513,1.9
2018-06-13,3.05,2476600.0,0.19140134190814823,3.432802683816296,2.6671973161837035,1.9
2018-06-14,3.1,5026100.0,0.15919121239971817,3.4183824247994363,2.781617575200564,1.9
2018-06-15,3.03,2866000.0,0.14076015435008743,3.3115203087001746,2.748479691299825,1.9
2018-06-18,3.21,3935500.0,0.12347064428449624,3.4569412885689923,2.9630587114310076,1.9
2018-06-19,3.28,3931400.0,0.12400657877296586,3.5280131575459315,3.031986842454068,1.9
2018-06-20,3.38,3324900.0,0.1346574601682939,3.6493149203365878,3.110685079663412,1.9
2018-06-21,3.3,2812100.0,0.13136029200568014,3.5627205840113603,3.0372794159886394,1.9
2018-06-22,3.33,1675800.0,0.13435616453068447,3.598712329061369,3.061287670938631,1.9
2018-06-25,3.26,3206600.0,0.13176034863991523,3.5235206972798303,2.9964793027201693,1.9
2018-06-26,3.18,2570300.0,0.11784356267181303,3.4156871253436263,2.944312874656374,1.9
2018-06-27,3.25,2098200.0,0.11085671168830184,3.471713423376604,3.028286576623396,1.9
2018-06-28,3.22,1470300.0,0.10551128650042492,3.43102257300085,3.0089774269991505,1.9
2018-06-29,3.35,3768400.0,0.10896643616524121,3.5679328723304824,3.132067127669518,1.9
2018-07-02,3.31,1171300.0,0.1049448476708547,3.5198896953417096,3.1001103046582905,1.96
2018-07-03,3.28,576600.0,0.09948684123528474,3.4789736824705693,3.0810263175294303,1.96
2018-07-05,3.53,4997200.0,0.12106870602667952,3.772137412053359,3.2878625879466408,1.96
2018-07-06,3.35,3175900.0,0.12317189529069021,3.5963437905813804,3.1036562094186197,1.96
2018-07-09,3.44,2334200.0,0.1302012612115549,3.7004025224231096,3.1795974775768903,1.96
2018-07-10,3.81,6142400.0,0.17886778416068344,4.167735568321367,3.4522644316786333,1.96
2018-07-11,3.67,4556800.0,0.1899660634513018,4.049932126902603,3.2900678730973962,1.96
2018-07-12,3.92,8587100.0,0.22254508709360274,4.3650901741872055,3.4749098258127944,1.96
2018-07-13,3.89,6284200.0,0.24312602320179502,4.37625204640359,3.40374795359641,1.96
2018-07-16,3.74,4293800.0,0.23811761799586476,4.2162352359917294,3.2637647640082705,1.96
2018-07-17,3.58,3043900.0,0.23405521166017113,4.048110423320343,3.111889576679658,1.96
2018-07-18,3.55,2069100.0,0.23129156809903031,4.01258313619806,3.087416863801939,1.96
2018-07-19,3.4,2502200.0,0.23093858832809105,3.861877176656182,2.938122823343818,1.96
2018-07-20,3.11,5314800.0,0.2418628362915056,3.593725672583011,2.6262743274169886,1.96
2018-07-23,3.18,6282200.0,0.2482973599283584,3.676594719856717,2.6834052801432833,1.96
2018-07-24,2.94,5351900.0,0.27056471159025763,3.481129423180515,2.3988705768194847,1.96
2018-07-25,3.1,3655400.0,0.2750865892386831,3.6501731784773663,2.549826821522634,1.96
2018-07-26,3.08,1767400.0,0.283472360111869,3.646944720223738,2.513055279776262,1.96
2018-07-27,2.76,6411000.0,0.31739855403780304,3.394797108075606,2.1252028919243937,1.96
2018-07-30,2.46,5080900.0,0.3807679221341279,3.2215358442682556,1.6984641557317441,1.96
2018-07-31,2.37,5824700.0,0.4400191383397876,3.2500382766795752,1.489961723320425,1.96
2018-08-01,2.42,5620500.0,0.4828370107473069,3.385674021494614,1.4543259785053861,2.03
2018-08-02,1.83,13944200.0,0.5746394750761705,2.979278950152341,0.680721049847659,2.03
2018-08-03,2.16,8588200.0,0.6162148890392962,3.3924297780785926,0.9275702219214077,2.03
2018-08-06,2.06,5058000.0,0.6546214253492965,3.369242850698593,0.7507571493014071,2.03
2018-08-07,2.14,4856400.0,0.6592707294707324,3.4585414589414647,0.8214585410585353,2.03
2018-08-08,2.28,6341700.0,0.6546214253492977,3.589242850698595,0.9707571493014044,2.03
2018-08-09,2.24,2058700.0,0.6237026535137006,3.4874053070274016,0.9925946929725991,2.03
2018-08-10,2.16,3477600.0,0.5854876510001867,3.3309753020003736,0.9890246979996267,2.03
2018-08-13,2.13,2446100.0,0.548537529301929,3.227075058603858,1.0329249413961419,2.03
2018-08-14,2.08,1772900.0,0.5159036527757894,3.111807305551579,1.0481926944484212,2.03
2018-08-15,2.03,1856800.0,0.47463309929608055,2.979266198592161,1.0807338014078387,2.03
2018-08-16,2.11,1831100.0,0.43104035712879557,2.972080714257591,1.2479192857424088,2.03
2018-08-17,2.19,2144900.0,0.4030593530800384,2.9961187061600767,1.3838812938399232,2.03
2018-08-20,2.22,1870600.0,0.35819136314491906,2.936382726289838,1.503617273710162,2.03
2018-08-21,2.27,1944600.0,0.3290732601205277,2.9281465202410555,1.6118534797589446,2.03
2018-08-22,2.29,1939100.0,0.27067945696171647,2.8313589139234328,1.748641086076567,2.03
2018-08-23,2.3,1991000.0,0.1915449651759293,2.6830899303518585,1.9169100696481411,2.03
2018-08-24,2.23,1497000.0,0.1445237186872647,2.5190474373745295,1.9409525626254704,2.03
2018-08-27,2.14,3636300.0,0.13114375398990302,2.402287507979806,1.8777124920201942,2.03
2018-08-28,2.13,1306600.0,0.12386218997458892,2.3777243799491776,1.8822756200508222,2.03
2018-08-29,2.1,1267000.0,0.1098072473882554,2.319614494776511,1.8803855052234892,2.03
2018-08-30,2.01,1572100.0,0.08677102354100628,2.183542047082012,1.8364579529179872,2.03
2018-08-31,2.02,1404900.0,0.09252453444207298,2.205049068884146,1.834950931115854,2.03
2018-09-04,1.97,2723100.0,0.0993981891185055,2.168796378237011,1.771203621762989,2.03
2018-09-05,1.85,2706500.0,0.1202136256399914,2.090427251279983,1.6095727487200173,2.03
2018-09-06,1.8,1427600.0,0.13700845152585372,2.0740169030517075,1.5259830969482926,2.03
2018-09-07,1.82,3162300.0,0.14831953415031016,2.1166390683006204,1.5233609316993797,2.03
2018-09-10,1.91,2566400.0,0.15279845686750715,2.2155969137350144,1.6044030862649856,2.03
2018-09-11,1.84,1544500.0,0.16132592051997682,2.1626518410399536,1.5173481589600464,2.03
2018-09-12,1.83,815300.0,0.16961566461930797,2.169231329238616,1.490768670761384,2.03
2018-09-13,1.87,1622300.0,0.1744615777336152,2.2189231554672304,1.5210768445327698,2.03
2018-09-14,1.83,2669300.0,0.18011399898846886,2.1902279979769377,1.4697720020230625,2.03
2018-09-17,1.78,2027100.0,0.18434735519789927,2.1486947103957985,1.4113052896042015,2.03
2018-09-18,1.75,1582900.0,0.18618327133863388,2.122366542677268,1.3776334573227322,2.03
2018-09-19,1.68,2994000.0,0.1857240454348101,2.05144809086962,1.3085519091303797,2.03
2018-09-20,1.87,5727400.0,0.1691550207728744,2.208310041545749,1.5316899584542514,2.03
2018-09-21,1.79,2830400.0,0.14867484833137037,2.087349696662741,1.4926503033372593,2.03
2018-09-24,1.67,4808700.0,0.13776792079450287,1.9455358415890056,1.3944641584109942,2.03
2018-09-25,1.82,8007300.0,0.12427050291512211,2.0685410058302445,1.5714589941697559,2.03
2018-09-26,1.77,2426400.0,0.10934734612830725,1.9886946922566144,1.5513053077433856,2.03
2018-09-27,1.7,2005000.0,0.09689386488665008,1.8937877297733001,1.5062122702266998,2.03
2018-09-28,1.72,1456300.0,0.0898229252183305,1.899645850436661,1.540354149563339,2.03
2018-10-01,1.6,3730500.0,0.08833399536352479,1.7766679907270497,1.4233320092729504,2.03
